398698 17283 8.48e-03 0.00e+00 989
226574 981 8.39e-03 0.00e+00 992
229135 1066 8.36e-03 0.00e+00 977
263341 3209 8.35e-03 0.00e+00 997
297494 5743 8.35e-03 0.00e+00 992
363089 13802 8.34e-03 0.00e+00 962
293272 5266 8.32e-03 0.00e+00 923
206249 326 8.31e-03 0.00e+00 984
353099 11750 8.27e-03 0.00e+00 973
295025 5388 8.26e-03 0.00e+00 989
366005 14305 8.24e-03 0.00e+00 940
365402 14211 8.23e-03 1.00e-03 961
296795 5659 8.23e-03 0.00e+00 934
399168 17300 8.22e-03 1.00e-03 961
370034 14984 8.22e-03 0.00e+00 934
365775 14272 8.22e-03 0.00e+00 999
352833 11708 8.21e-03 0.00e+00 973
339191 10018 8.21e-03 0.00e+00 992
264758 3490 8.20e-03 0.00e+00 973
263339 3208 8.20e-03 0.00e+00 997
218032 575 8.20e-03 0.00e+00 933
355536 12204 8.19e-03 1.00e-03 999
237289 1337 8.19e-03 1.00e-03 980
317891 7844 8.18e-03 0.00e+00 980
343925 10579 8.18e-03 0.00e+00 966
339398 10045 8.17e-03 0.00e+00 948
264668 3464 8.16e-03 1.00e-03 995
356134 12334 8.15e-03 2.00e-03 902
348381 11109 8.15e-03 1.00e-03 973
264436 3423 8.15e-03 1.00e-03 940
393776 17061 8.14e-03 0.00e+00 905
252771 2037 8.14e-03 1.00e-03 905
309555 7058 8.13e-03 1.00e-03 902
250971 1909 4.70e-04 1.00e-02 973
229239 1071 4.50e-04 1.00e-02 972
258743 2509 3.93e-04 9.00e-03 991
349467 11261 3.66e-04 1.30e-02 999
272298 4117 3.39e-04 1.00e-02 999
3084 9 3.27e-04 7.00e-03 910
291295 5149 3.21e-04 1.20e-02 997
306512 6716 2.98e-04 5.00e-03 994
360266 13218 2.93e-04 2.10e-02 988
275493 4319 2.81e-04 4.40e-02 987
361125 13392 2.79e-04 2.90e-02 981
226730 983 2.67e-04 1.40e-02 995
412237 17812 2.66e-04 7.00e-03 978
220764 688 2.64e-04 1.60e-02 926
349960 11336 2.55e-04 4.00e-02 949
231449 1170 2.37e-04 2.10e-02 967
284981 4807 2.28e-04 4.00e-02 934
264832 3502 2.25e-04 7.00e-03 985
356346 12377 2.20e-04 2.70e-02 935
338072 9903 2.19e-04 1.30e-02 912
302665 6304 2.18e-04 2.70e-02 986
311032 7235 2.16e-04 3.60e-02 997
306245 6686 2.13e-04 3.10e-02 982
385834 16583 2.10e-04 1.60e-02 902
398632 17279 2.09e-04 8.00e-03 926
290866 5130 2.05e-04 1.10e-02 909
369647 14915 2.03e-04 7.00e-03 914
302961 6341 2.03e-04 4.40e-02 947
359663 13096 2.02e-04 2.70e-02 981
269571 3975 2.00e-04 3.60e-02 969
225831 942 1.99e-04 4.00e-03 948
233242 1227 1.98e-04 1.80e-02 927
229794 1107 1.95e-04 4.30e-02 969
356022 12306 1.95e-04 4.00e-03 991
324173 8463 1.92e-04 2.30e-02 978
264657 3458 1.89e-04 3.80e-02 963
353224 11763 1.87e-04 2.20e-02 908
387699 16787 1.86e-04 3.20e-02 956
255030 2227 1.85e-04 1.40e-02 932
292303 5212 1.85e-04 2.20e-02 997
264708 3474 1.84e-04 2.20e-02 944
296871 5671 1.83e-04 6.00e-03 980
337825 9875 1.81e-04 4.00e-02 984
303830 6439 1.80e-04 4.00e-02 980
260010 2621 1.79e-04 1.40e-02 972
155840 148 1.79e-04 1.50e-02 996
356438 12403 1.71e-04 8.00e-03 950
344192 10603 1.68e-04 4.00e-03 950
294728 5371 1.66e-04 1.10e-02 922
361359 13435 1.64e-04 8.00e-03 981
